?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/UBERON_0005986>	"The left branch of the atrioventricular bundle that separates at the bundle of His, descends the septal wall of the left ventricle and connects to the terminal Purkinje fiber[MP]."	"galen:LeftBundleBranch EMAPA:37358 FMA:9487 SCTID:277690001"
<http://purl.obolibrary.org/obo/PR_000001177>	"A D(2)-like dopamine receptor that is a translation product of the human DRD2 gene or a 1:1 ortholog thereof."	"IUPHARobj:215"
<http://purl.obolibrary.org/obo/CL_0000976>	"A short lived plasma cell that secretes IgA. These cells may be found in the bone marrow as well as in the mucosal immune system."	
<http://purl.obolibrary.org/obo/GO_1903924>	"Binding to estradiol."	
<http://purl.obolibrary.org/obo/UBERON_0000948>	"A myogenic muscular circulatory organ found in the vertebrate cardiovascular system composed of chambers of cardiac muscle. It is the primary circulatory organ."	"EHDAA:420 UMLS:C0018787 TAO:0000114 CALOHA:TS-0445 EV:0100018 XAO:0000064 BILA:0000020 MAT:0000036 EMAPA:16105 Wikipedia:Heart GAID:174 ZFA:0000114 EHDAA2:0000738 MESH:D006321 EFO:0000815 AAO:0010210 MA:0000072 SCTID:302509004 VHOG:0000276 MIAA:0000036 FMA:7088 NCIT:C12727 galen:Heart BTO:0000562"
<http://purl.obolibrary.org/obo/PR_P32648>	"A VIP peptides that is encoded in the genome of mouse."	"UniProtKB:P32648"
<http://purl.obolibrary.org/obo/UBERON_0003522>	"A blood vessel that is part of a finger [Automatically generated definition]."	"EMAPA:37297 MA:0000621"
<http://purl.obolibrary.org/obo/UBERON_0001457>	"A zone of skin that is part of a eyelid [Automatically generated definition]."	"MA:0001256 FMA:24760 NCIT:C52718 UMLS:C0222088 SCTID:245947005 EMAPA:37536"
<http://purl.obolibrary.org/obo/UBERON_0001191>	"The common iliac arteries are two large arteries, about 4cm long in adults but more than a centimetre in diameter, that originate from the aortic bifurcation. The arteries run inferolaterally, along the medial border of the psoas muscles to the pelvic brim, where they bifurcate into the external iliac artery and internal iliac artery. The common iliac artery, and all of its branches, exist as paired structures (that is to say, there is one on the left side and one on the right). The distribution of the common iliac artery is basically the pelvis and lower limb on the corresponding side. Both common iliac arteries are accompanied along their course by common iliac veins. [WP,unvetted]."	"UMLS:C1261084 FMA:14764 Wikipedia:Common_iliac_artery EHDAA2:0000311 NCIT:C32357 SCTID:362050007 EMAPA:17310 MA:0001972 EHDAA:2553"
<http://purl.obolibrary.org/obo/UBERON_0001473>	"A vessel that contains or conveys lymph, that originates as an interfibrillar or intercellular cleft or space in a tissue or organ, and that if small has no distinct walls or walls composed only of endothelial cells and if large resembles a vein in structure[BTO]."	"NCIT:C33038 BTO:0000752 MAT:0000443 CALOHA:TS-2102 VHOG:0001249 EFO:0000873 MA:0000138 SCTID:279089004 EMAPA:35532 XAO:0000375 FMA:30315 Wikipedia:Lymphatic_vessel AAO:0011005 UMLS:C0229889"
<http://purl.obolibrary.org/obo/CL_2000014>	"Any skin fibroblast that is part of a upper leg skin."	
<http://purl.obolibrary.org/obo/UBERON_0005321>	"Missing definition for term UBERON:0005321. Please replace it using linked reference."	
<http://purl.obolibrary.org/obo/UBERON_0005913>		"FMA:10483"
<http://purl.obolibrary.org/obo/CL_0000602>	"A receptor in the vascular system, particularly the aorta and carotid sinus, which is sensitive to stretch of the vessel walls."	
<http://purl.obolibrary.org/obo/UBERON_0001961>	"Diffuse system of small concentrations of lymphoid tissue found in various sites of the body such as the gastrointestinal tract, thyroid, breast, lung, salivary glands, eye, and skin[WP]. Mucosal-associated lymphoid tissue is typically found as nodules associated with mucosal epithelia with distinct internal structures including B- and T-zones for the activation of lymphocytes[GO]."	"NCIT:C12910 Wikipedia:Mucosa-associated_lymphoid_tissue FMA:62819 MA:0000140 UMLS:C0599921"
<http://purl.obolibrary.org/obo/CL_0002169>	"An epithelial cell located on the basal lamina of the olfactory epithelium."	"FMA:62303"
<http://purl.obolibrary.org/obo/GO_0042488>	"Any process that activates or increases the frequency, rate or extent of the formation and development of teeth, the hard, bony appendages that are borne on the jaws, or on other bones in the walls of the mouth or pharynx of most vertebrates."	
<http://purl.obolibrary.org/obo/UBERON_0007617>	"An anatomical cavity that surrounded_by a synovial joint."	"FMA:11356"
<http://purl.obolibrary.org/obo/UBERON_0002092>	"The fibrous membrane forming the outer of the three coverings that surrounds the brain within the cranial cavity; consists of two layers including the periosteal layer and the meningeal layer."	"UMLS:C0459393 FMA:71236 MA:0000815 NCIT:C49332 EMAPA:32668 SCTID:309321003 VHOG:0000270"
<http://purl.obolibrary.org/obo/GO_0036075>	"Ossification that requires the replacement of a preexisting tissue prior to bone tissue formation."	
<http://purl.obolibrary.org/obo/GO_0033044>	"Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome."	
<http://purl.obolibrary.org/obo/GO_0004977>	"Combining with melanocortin to initiate a change in cell activity."	
<http://purl.obolibrary.org/obo/PR_000006169>	"A protein that is a translation product of the mouse Cd200r3 gene or a 1:1 ortholog thereof."	
<http://purl.obolibrary.org/obo/GO_0002672>	"Any process that activates or increases the frequency, rate, or extent of B cell anergy."	
<http://purl.obolibrary.org/obo/UBERON_0012276>		"MA:0002732 FMA:86488 EMAPA:35308"
<http://purl.obolibrary.org/obo/GO_0033034>	"Any process that activates or increases the frequency, rate, or extent of myeloid cell apoptotic process."	
<http://purl.obolibrary.org/obo/CL_0002546>	"An endothelial progenitor cell that participates in angiogenesis during development."	
<http://purl.obolibrary.org/obo/PR_Q12866>	"A tyrosine-protein kinase Mer that is encoded in the genome of human."	"UniProtKB:Q12866 DTO:03100312"
<http://purl.obolibrary.org/obo/CL_0002090>	"One of two small cells formed by the first and second meiotic division of oocytes."	"WBbt:0008429 EHDAA2:0004716 XAO:0000262 MESH:D059705 FMA:85543"
<http://purl.obolibrary.org/obo/GO_0060459>	"The biological process whose specific outcome is the progression of a left lung from an initial condition to its mature state. This process begins with the formation of the left lung and ends with the mature structure. The left lung is the lung which is on the left side of the anterior posterior axis looking from a dorsal to ventral aspect."	
<http://purl.obolibrary.org/obo/UBERON_0006271>	"Either of two openings transmitting nerves and blood vessels to or from the orbit."	"SCTID:280546005 EMAPA:18717 EHDAA2:0001328 EHDAA:10648"
<http://purl.obolibrary.org/obo/UBERON_0003218>	"Septum that divides the ovary, the basal portion of a carpel or group of fused carpels, that encloses the ovule(s)[GO]."	
<http://purl.obolibrary.org/obo/CL_0002527>	"An immature CD14-positive dermal dendritic cell is CD80-low, CD86-low, and MHCII-low."	
<http://purl.obolibrary.org/obo/PR_000025466>	"A bone marrow proteoglycan isoform 1 that has had the signal peptide removed."	
<http://purl.obolibrary.org/obo/GO_0060675>	"The process in which the ureteric bud is generated and organized."	
<http://purl.obolibrary.org/obo/CL_0000595>	"An erythrocyte lacking a nucleus."	
<http://purl.obolibrary.org/obo/GO_0072194>	"The process whose specific outcome is the progression of smooth muscle in the kidney over time, from its formation to the mature structure."	
<http://purl.obolibrary.org/obo/GO_0002262>	"The process of regulating the proliferation and elimination of myeloid cells such that the total number of myeloid cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."	
<http://purl.obolibrary.org/obo/GO_0061248>	"The process in which the anatomical structures of the mesonephric glomerulus vasculature are generated and organized. The mesonephric glomerulus vasculature is composed of the tubule structures that carry blood or lymph in the mesonephric glomerulus."	
<http://purl.obolibrary.org/obo/CL_0001077>	"An ILC1 cell in the human with the phenotype CD56-negative, IL-7Ralpha-positive, T-bet-positive."	
<http://purl.obolibrary.org/obo/GO_1903350>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a dopamine stimulus."	
<http://purl.obolibrary.org/obo/CL_1000304>	"A fibroblast that is part of the connective tissue of nonglandular part of prostate."	"FMA:261281"
<http://purl.obolibrary.org/obo/UBERON_0008885>	"A putamen that is part of a right cerebral hemisphere."	"HBA:4289 FMA:72828"
<http://purl.obolibrary.org/obo/CL_0002078>	"Epithelial cell derived from mesoderm or mesenchyme."	"FMA:69076"
<http://purl.obolibrary.org/obo/UBERON_8600024>	"A venule that is part of a lung and drains oxygenated blood from pulmonary capillaries. A pulmonary venule merges into a pulmonary vein branch that runs in the pulmonary interlobular septa."	
<http://purl.obolibrary.org/obo/CL_1001131>	"A cell that is part of some vasa recta ascending limb."	"KUPO:0001074"
<http://purl.obolibrary.org/obo/GO_2000833>	"Any process that activates or increases the frequency, rate or extent of steroid hormone secretion."	
<http://purl.obolibrary.org/obo/GO_0060533>	"The process in which the bronchus cartilage is generated and organized. The bronchus cartilage is the connective tissue of the portion of the airway that connects to the lungs."	
<http://purl.obolibrary.org/obo/UBERON_0000443>	"A vein that drains the right pampiniform plexus and empties into the inferior vena cava."	"NCIT:C52696 FMA:14345 SCTID:90988008 BTO:0002680 MA:0002219 EMAPA:37167"
<http://purl.obolibrary.org/obo/UBERON_0034928>		"FMA:19623"
<http://purl.obolibrary.org/obo/GO_2001233>	"Any process that modulates the frequency, rate or extent of apoptotic signaling pathway."	
<http://purl.obolibrary.org/obo/GO_1903348>	"Any process that activates or increases the frequency, rate or extent of tight junction assembly."	
<http://purl.obolibrary.org/obo/GO_0001694>	"The chemical reactions and pathways resulting in the formation of histamine, a physiologically active amine, found in plant and animal tissue and released from mast cells as part of an allergic reaction in humans."	
<http://purl.obolibrary.org/obo/GO_0007346>	"Any process that modulates the rate or extent of progress through the mitotic cell cycle."	
<http://purl.obolibrary.org/obo/UBERON_8410015>	"An arteriole located in the colon."	
<http://purl.obolibrary.org/obo/CL_0000641>	"A cell that is resistant to stains."	"FMA:83626"
<http://purl.obolibrary.org/obo/GO_0070351>	"Any process that stops or decreases the rate or extent of white fat cell proliferation."	
<http://purl.obolibrary.org/obo/PR_P09838>	"A DNA nucleotidylexotransferase that is encoded in the genome of mouse."	"UniProtKB:P09838"
<http://purl.obolibrary.org/obo/PR_Q96E93>	"A killer cell lectin-like receptor subfamily G member 1 that is encoded in the genome of human."	"UniProtKB:Q96E93 Reactome:R-HSA-198006"
<http://purl.obolibrary.org/obo/UBERON_0035815>	"Fat deposits in the mediastinum outside the parietal pericardium ."	
<http://purl.obolibrary.org/obo/UBERON_0005117>	"The metanephric distal convoluted tubule is a portion of the metanephric nephron tubule that connects the metanephric loop of Henle to the collecting duct[GO]."	"VHOG:0001569"
<http://purl.obolibrary.org/obo/UBERON_0001445>	"Subdivision of skeleton that is the collection of all skeletal elements in a pes, which is the distal section of the posterior hindlimb skeleton consisting of the mesopodium, the metapodium and the acropodium (e.g. including the ankle, sole, and toes)[Phenoscape]."	"EHDAA2:0002228 FMA:24222 VSAO:0005021"
